t,x_ref,y_ref,vx_ref,vy_ref,v_xy_ref,ax_ref,ay_ref,a_xy_ref,x_odom,y_odom,vx_odom,vy_odom,v_xy_odom
44.63999700546265,-4.225335014714085,0.7000661440224143,0.3040159751427463,-0.0007091041187137415,0.30401680211897186,0.00018006469861274178,-0.0035351233134829265,0.003539706221880144,-4.225550100442759,0.6987275487778932,0.3038919616087512,-0.008775355277086956,0.3040186362554997
44.65005540847778,-4.222277093275708,0.7000588419301739,0.30401783803007937,-0.0007419231338791478,0.30401874332090145,0.00019034980658258575,-0.002990574214025095,0.0029966259657250925,-4.222493381471094,0.6986409097087792,0.3038888067167955,-0.008452844637275353,0.3040063443913956
44.660088539123535,-4.219226816006544,0.7000512566678252,0.30401979931199097,-0.0007692031860396511,0.30402077239432945,0.00020060913938967773,-0.0024473897907287697,0.0024555978527784385,-4.219444783315157,0.698557671106355,0.30388608617355806,-0.008143084466141365,0.30399516968943086
44.67014217376709,-4.216170311024643,0.700043408887704,0.3040218678334226,-0.0007910722366290229,0.30402289702620533,0.00021088935041603508,-0.0019030999618759301,0.0019147490130591695,-4.216388538090883,0.6984772921283992,0.3038838080138299,-0.00784171703593954,0.30398496887026827
44.68000149726868,-4.21317284808118,0.7000355255947941,0.304023996760268,-0.0008072042124134147,0.30402506834918724,0.00022097091057485707,-0.0013693277815825457,0.0013870424350877148,-4.213393490289377,0.6984014429748892,0.303881962301298,-0.007552597675862433,0.30397580289184356
44.690008878707886,-4.210130347404323,0.7000273880555958,0.30402625930701715,-0.0008181966758062847,0.3040273602720945,0.0002312038751460613,-0.0008275394349388973,0.0008592303231739118,-4.210354737424601,0.6983273692467179,0.3038804113943113,-0.007262825090443724,0.30396719075826306
44.70001459121704,-4.207088334948998,0.7000191690255256,0.3040286238530304,-0.0008237667663308312,0.30402973985064813,0.00024143511980519072,-0.0002858421497186458,0.00037416126420451853,-4.207315084397681,0.6982561644051453,0.3038792151873966,-0.006974095948865755,0.3039592331830242
44.710007667541504,-4.204050122729615,0.7000109317426175,0.30403108760435216,-0.0008239200012383213,0.30403220400815056,0.00025165350193517865,0.00025517412382129625,0.00035838989732441565,-4.204276499774759,0.6981878747954435,0.30387849020966673,-0.00668440985981769,0.30395199974219705
44.72002959251404,-4.201003190624881,0.7000026965302065,0.30403366095880685,-0.000818643994272519,0.3040347631012021,0.0002619011266606438,0.000797738658116459,0.0008396303751053574,-4.2012408308925835,0.698122556663087,0.3038784071439222,-0.006392150768156091,0.3039456298744402
44.73000359535217,-4.1979706829986165,0.699994578957841,0.30403621629397976,-0.0008083909037938006,0.30403729099275467,0.00023980328215901173,0.0012188577617160048,0.0012422237549771715,-4.198201102386623,0.6980600959431381,0.3038791649099952,-0.006095293958321354,0.3039402893247857
44.740023374557495,-4.1949242986418795,0.6999865463418505,0.3040384275011689,-0.0007943545824037786,0.30403946519586256,0.00020156556944881786,0.0015828675054353428,0.0015956497794160007,-4.195155381288257,0.6980005143531294,0.30388097260278835,-0.005792741984745424,0.30393617976430254
44.75000071525574,-4.191890821840326,0.6999787056649039,0.30404024862712115,-0.0007767537154839141,0.30404124084008105,0.00016349012269327898,0.001945332533626951,0.0019521904842011999,-4.19212306957012,0.6979442382151141,0.3038840022612126,-0.005486021504180402,0.3039335178328264
44.7600257396698,-4.18884278219331,0.6999710224918474,0.3040416958607941,-0.0007554259885153834,0.3040426343300093,0.00012523209239271446,0.0023095356937496148,0.0023129284895276317,-4.1890772222296935,0.697890817234871,0.30388842760933643,-0.005172466181877802,0.30393244453542234
44.76999473571777,-4.185811794663939,0.6999636124342082,0.3040427546666002,-0.0007305970996776937,0.30404363245655464,8.718825162578751e-05,0.0026716998439074912,0.0026731221160203053,-4.1860473889226535,0.6978408250207442,0.3038943034362483,-0.0048555874295662885,0.30393309196316337
